user_id,signup_ts,acquisition_channel,country
1236,2024-06-28 00:01:05,referral,US
1237,2024-03-17 10:34:15,paid_search,US
1238,2024-01-26 15:52:08,paid_search,US
1239,2024-06-08 16:18:39,paid_social,IN
1240,2024-03-14 12:16:29,organic,US
1241,2024-02-22 22:34:46,paid_social,UK
1242,2024-05-21 14:17:36,paid_search,AU
1243,2024-02-28 11:43:32,organic,IN
1244,2024-03-24 06:58:51,paid_social,US
1245,2024-01-12 09:34:20,paid_search,US
1246,2024-06-09 01:53:18,paid_search,CA
1247,2024-06-07 04:54:20,referral,UK
1248,2024-02-13 17:10:38,email,US
1249,2024-01-20 21:54:45,referral,IN
1250,2024-01-19 05:33:22,paid_social,CA
1251,2024-03-11 22:43:58,paid_search,US
1252,2024-03-30 07:47:01,referral,AU
1253,2024-01-20 11:15:10,email,IN
1254,2024-02-12 03:21:28,paid_search,IN
1255,2024-03-03 13:22:28,paid_search,IN
1256,2024-01-13 16:07:38,referral,AU
1257,2024-01-30 00:01:30,email,US
1258,2024-04-28 07:47:07,email,US
1259,2024-03-18 08:47:55,referral,UK
1260,2024-01-07 17:01:46,paid_social,AU
1261,2024-01-04 14:13:42,referral,CA
1262,2024-02-21 21:32:55,paid_social,AU
1263,2024-03-02 03:58:43,paid_social,US
1264,2024-03-25 20:16:32,paid_search,IN
1265,2024-05-04 20:24:39,email,CA
1266,2024-04-21 15:28:54,email,AU
1267,2024-04-21 10:42:29,paid_search,CA
1268,2024-03-09 08:44:31,organic,IN
1269,2024-01-30 21:15:18,paid_search,UK
1270,2024-02-15 07:38:06,paid_social,CA
1271,2024-05-30 20:25:32,paid_social,US
1272,2024-06-27 12:13:49,email,CA
1273,2024-03-14 07:56:01,referral,UK
1274,2024-06-06 01:00:42,organic,IN
1275,2024-03-26 10:38:05,referral,CA
1276,2024-05-15 05:08:21,email,UK
1277,2024-05-04 17:03:45,organic,UK
1278,2024-02-12 17:34:14,referral,US
1279,2024-04-22 19:18:23,paid_social,UK
1280,2024-02-02 13:17:51,referral,AU
1281,2024-05-23 08:23:26,organic,AU
1282,2024-06-01 06:20:52,organic,AU
1283,2024-03-16 08:19:21,email,US
1284,2024-01-28 22:59:18,referral,AU
1285,2024-03-29 04:21:33,organic,IN
1286,2024-04-29 06:18:08,referral,AU
1287,2024-05-07 19:26:06,paid_search,US
1288,2024-04-11 21:44:02,referral,AU
1289,2024-06-03 00:56:49,paid_social,US
1290,2024-06-05 04:17:37,paid_social,UK
1291,2024-02-10 10:48:25,organic,UK
1292,2024-03-05 08:33:37,email,UK
1293,2024-05-06 06:37:32,organic,CA
1294,2024-02-09 11:53:32,referral,CA
1295,2024-06-15 21:13:38,paid_search,AU
1296,2024-04-23 14:57:42,referral,IN
1297,2024-02-12 18:06:51,paid_social,AU
1298,2024-06-22 00:50:32,referral,CA
1299,2024-01-28 04:58:17,referral,US
1300,2024-03-13 22:33:30,paid_social,US
1301,2024-02-05 01:30:27,email,AU
1302,2024-04-24 11:56:48,paid_social,IN
1303,2024-03-23 12:17:53,organic,AU
1304,2024-01-12 14:34:10,organic,AU
1305,2024-03-21 02:38:07,paid_search,US
1306,2024-05-06 13:07:55,organic,IN
1307,2024-06-26 18:35:49,paid_search,IN
1308,2024-02-15 01:41:52,email,IN
1309,2024-03-18 14:51:59,paid_social,UK
1310,2024-05-01 09:06:52,paid_social,IN
1311,2024-04-19 06:28:04,organic,UK
1312,2024-01-31 22:10:38,paid_social,CA
1313,2024-04-25 00:44:18,paid_search,UK
1314,2024-06-29 19:48:03,paid_search,UK
1315,2024-03-21 04:31:38,organic,CA
1316,2024-04-07 02:36:09,organic,US
1317,2024-02-23 10:03:06,email,IN
1318,2024-06-11 18:53:40,paid_search,AU
1319,2024-06-25 21:46:08,referral,UK
1320,2024-01-05 23:11:14,referral,AU
1321,2024-04-20 22:04:28,organic,US
1322,2024-06-16 23:04:36,referral,CA
1323,2024-05-07 01:58:16,email,US
1324,2024-02-01 08:52:32,organic,IN
1325,2024-06-21 11:06:11,paid_search,US
1326,2024-01-16 12:04:10,paid_social,CA
1327,2024-01-15 13:54:42,email,IN
1328,2024-02-02 21:05:05,paid_search,IN
1329,2024-06-07 02:12:29,paid_social,UK
1330,2024-04-15 09:38:51,email,AU
1331,2024-01-29 06:45:10,paid_search,CA
1332,2024-01-01 23:44:17,referral,AU
1333,2024-04-26 09:53:45,organic,UK
1334,2024-04-12 03:22:43,paid_search,UK
1335,2024-01-23 11:46:11,paid_search,UK
1336,2024-01-20 20:52:36,email,UK
1337,2024-06-04 07:39:08,referral,UK
1338,2024-04-30 12:02:34,referral,UK
1339,2024-04-10 22:32:44,email,AU
1340,2024-02-16 17:14:36,paid_search,CA
1341,2024-01-12 09:01:53,paid_search,UK
1342,2024-03-29 05:30:50,paid_search,UK
1343,2024-03-10 16:17:54,paid_search,IN
1344,2024-01-18 14:26:25,referral,IN
1345,2024-05-25 22:21:24,organic,IN
1346,2024-05-10 09:03:52,email,US
1347,2024-05-21 04:30:14,referral,AU
1348,2024-04-01 00:24:28,referral,AU
1349,2024-06-26 04:16:08,organic,US
1350,2024-05-01 08:28:00,organic,IN
1351,2024-02-09 17:01:43,paid_social,IN
1352,2024-04-10 08:32:25,paid_social,AU
1353,2024-05-16 12:23:57,organic,IN
1354,2024-01-21 01:19:36,referral,AU
1355,2024-02-24 07:15:46,paid_social,UK
1356,2024-02-01 00:27:18,paid_search,UK
1357,2024-04-23 11:04:01,paid_search,UK
1358,2024-04-05 19:32:23,referral,AU
1359,2024-04-12 20:34:47,paid_search,US
1360,2024-05-28 17:31:35,referral,US
1361,2024-01-06 06:08:22,organic,AU
1362,2024-03-15 00:28:36,organic,UK
1363,2024-06-29 16:34:36,paid_search,UK
1364,2024-01-13 09:40:34,paid_social,CA
1365,2024-01-08 00:11:58,organic,AU
1366,2024-01-21 17:16:20,paid_social,AU
1367,2024-04-14 03:23:04,paid_search,UK
1368,2024-05-27 18:54:40,email,IN
1369,2024-01-13 22:04:46,paid_social,AU
1370,2024-05-05 16:51:53,paid_search,UK
1371,2024-02-01 23:07:19,paid_social,IN
1372,2024-06-12 13:43:45,organic,CA
1373,2024-02-24 02:38:26,paid_search,IN
1374,2024-01-08 21:38:17,email,AU
1375,2024-05-27 14:58:14,paid_social,IN
1376,2024-06-25 14:43:08,paid_search,CA
1377,2024-02-10 13:42:26,paid_social,CA
1378,2024-02-16 14:47:04,paid_search,US
1379,2024-01-29 09:35:13,email,IN
1380,2024-01-10 15:17:24,organic,UK
1381,2024-04-06 05:13:52,organic,CA
1382,2024-04-13 05:52:33,organic,IN
1383,2024-05-02 23:39:30,referral,CA
1384,2024-06-06 10:28:58,organic,IN
1385,2024-04-30 03:30:31,email,UK
1386,2024-01-28 04:07:29,referral,AU
1387,2024-06-06 09:09:48,paid_search,CA
1388,2024-03-27 04:30:21,email,AU
1389,2024-04-03 06:13:51,referral,IN
1390,2024-06-30 13:43:55,paid_social,US
1391,2024-04-23 03:38:10,paid_search,AU
1392,2024-01-08 15:30:49,organic,UK
1393,2024-02-05 03:16:27,email,CA
1394,2024-01-30 02:42:12,paid_social,US
1395,2024-06-24 16:12:02,referral,CA
1396,2024-05-14 01:24:06,organic,UK
1397,2024-05-07 05:59:44,referral,AU
1398,2024-03-09 13:54:31,email,CA
1399,2024-04-28 11:11:51,email,IN
1400,2024-03-18 20:17:49,referral,IN
1401,2024-04-20 03:05:06,organic,CA
1402,2024-06-28 01:13:53,paid_social,US
1403,2024-02-21 10:09:56,paid_search,IN
1404,2024-03-07 10:52:04,organic,UK
1405,2024-01-16 05:20:07,referral,UK
1406,2024-06-13 05:58:30,organic,UK
1407,2024-01-03 17:47:00,email,AU
1408,2024-06-08 12:29:44,email,AU
1409,2024-02-03 15:22:21,paid_search,UK
1410,2024-06-01 12:23:04,paid_search,US
1411,2024-05-02 02:00:16,paid_social,IN
1412,2024-05-10 17:05:25,referral,AU
1413,2024-03-18 02:28:52,email,US
1414,2024-01-11 23:12:52,paid_social,UK
1415,2024-04-11 02:50:18,paid_search,AU
1416,2024-02-27 18:54:16,organic,AU
1417,2024-05-09 03:16:05,paid_search,CA
1418,2024-01-20 12:35:49,email,UK
1419,2024-02-03 18:01:31,organic,AU
1420,2024-04-03 14:56:52,paid_search,US
1421,2024-04-02 00:29:01,organic,CA
1422,2024-03-22 14:48:47,email,CA
1423,2024-03-18 19:49:34,organic,IN
1424,2024-02-04 03:47:39,referral,CA
1425,2024-03-16 05:52:37,email,AU
1426,2024-02-14 22:03:36,organic,US
1427,2024-04-03 16:51:56,organic,CA
1428,2024-03-28 00:45:41,email,AU
1429,2024-05-12 22:59:10,paid_social,CA
1430,2024-03-12 04:07:21,paid_social,CA
1431,2024-01-03 12:26:07,referral,US
1432,2024-06-16 04:28:14,email,UK
1433,2024-06-08 07:00:35,paid_search,AU
1434,2024-05-23 15:33:45,paid_search,UK
1435,2024-02-12 06:13:12,organic,AU
1436,2024-04-30 17:37:21,organic,AU
1437,2024-02-07 07:17:42,referral,CA
1438,2024-02-22 12:01:43,organic,AU
1439,2024-02-29 21:54:21,organic,US
1440,2024-03-21 21:09:47,paid_social,US
1441,2024-01-13 14:42:21,paid_search,CA
1442,2024-03-03 01:05:39,email,UK
1443,2024-06-11 06:59:31,email,IN
1444,2024-02-06 11:18:27,paid_social,CA
1445,2024-05-23 05:21:39,email,CA
1446,2024-06-30 17:49:41,email,AU
1447,2024-06-03 23:44:25,email,UK
1448,2024-03-25 04:54:03,referral,CA
1449,2024-03-22 07:53:43,referral,UK
1450,2024-01-04 05:32:33,paid_social,CA
1451,2024-04-14 15:32:11,paid_social,CA
1452,2024-01-28 10:30:56,referral,AU
1453,2024-02-11 20:55:03,paid_social,UK
1454,2024-01-30 05:33:48,paid_search,IN
1455,2024-06-21 20:35:46,paid_search,CA
1456,2024-02-25 09:24:23,email,UK
1457,2024-01-16 15:14:12,paid_social,AU
1458,2024-04-20 20:56:17,paid_social,US
1459,2024-03-11 23:09:10,paid_search,UK
1460,2024-06-26 18:18:33,organic,US
1461,2024-03-18 11:57:04,paid_social,US
1462,2024-05-22 08:23:22,email,CA
1463,2024-03-02 06:32:59,paid_social,CA
1464,2024-05-23 19:40:37,email,UK
1465,2024-05-24 22:01:51,paid_search,IN
1466,2024-03-22 05:55:23,paid_social,AU
1467,2024-01-12 05:46:03,email,AU
1468,2024-01-13 15:03:53,paid_social,CA
1469,2024-05-28 04:26:19,organic,AU
1470,2024-05-04 11:48:16,paid_social,UK
1471,2024-01-02 23:49:40,referral,CA
1472,2024-06-15 13:06:39,email,UK
1473,2024-01-05 10:45:29,referral,US
1474,2024-04-20 09:18:44,referral,IN
1475,2024-01-10 13:05:06,paid_search,IN
1476,2024-06-13 03:18:52,paid_social,AU
1477,2024-02-03 16:34:49,paid_search,UK
1478,2024-05-21 11:52:52,email,AU
1479,2024-01-15 09:11:09,paid_search,CA
1480,2024-06-24 06:11:29,organic,AU
1481,2024-04-18 18:20:45,paid_search,AU
1482,2024-04-24 06:43:13,paid_social,US
1483,2024-05-29 13:29:52,referral,UK
1484,2024-06-10 12:29:00,referral,CA
1485,2024-03-05 00:45:37,email,IN
1486,2024-05-06 14:08:17,organic,AU
1487,2024-01-10 16:10:47,email,IN
1488,2024-01-10 13:49:23,organic,AU
1489,2024-03-13 18:21:31,email,CA
1490,2024-05-25 12:23:44,paid_search,CA
1491,2024-05-10 19:05:57,referral,CA
1492,2024-05-30 19:58:15,organic,CA
1493,2024-01-20 10:17:22,email,AU
1494,2024-05-05 01:41:23,paid_social,AU
1495,2024-04-14 06:48:14,referral,CA
1496,2024-01-22 20:32:11,paid_social,IN
1497,2024-04-03 22:28:09,paid_search,IN
1498,2024-04-30 07:25:35,paid_social,IN
1499,2024-04-26 01:58:17,paid_social,CA
1500,2024-01-19 15:28:01,paid_social,CA
1501,2024-01-08 15:12:53,organic,CA
1502,2024-04-22 07:04:38,paid_search,AU
1503,2024-02-22 10:42:48,organic,IN
1504,2024-04-29 07:42:52,paid_search,CA
1505,2024-06-14 00:21:31,paid_social,IN
1506,2024-06-16 18:27:15,email,CA
1507,2024-03-17 13:38:18,paid_social,CA
1508,2024-01-29 00:52:49,organic,IN
1509,2024-06-25 23:31:01,referral,US
1510,2024-04-01 00:21:36,referral,US
1511,2024-04-10 05:24:45,referral,AU
1512,2024-04-20 12:19:41,organic,AU
1513,2024-03-18 23:15:40,organic,IN
1514,2024-01-05 20:53:58,email,AU
1515,2024-04-30 16:40:06,organic,US
1516,2024-05-17 02:17:03,paid_social,US
1517,2024-04-23 04:32:31,referral,AU
1518,2024-01-12 01:33:51,email,UK
1519,2024-05-02 13:35:24,email,AU
1520,2024-03-19 09:26:00,referral,CA
1521,2024-05-07 09:26:17,email,CA
1522,2024-03-22 14:16:07,referral,UK
1523,2024-02-12 04:18:09,organic,AU
1524,2024-05-19 10:40:38,paid_social,CA
1525,2024-04-21 20:57:43,referral,CA
1526,2024-04-22 14:51:22,organic,AU
1527,2024-03-26 23:52:26,referral,CA
1528,2024-03-10 10:29:31,organic,IN
1529,2024-05-30 17:53:38,paid_search,US
1530,2024-02-20 05:07:00,paid_search,US
1531,2024-04-17 21:41:12,paid_social,UK
1532,2024-03-03 21:52:20,paid_search,CA
1533,2024-01-26 06:07:47,paid_search,US
1534,2024-01-19 01:33:04,email,UK
1535,2024-04-20 04:12:03,paid_social,CA
1536,2024-01-16 23:24:05,referral,UK
1537,2024-01-04 11:27:00,organic,UK
1538,2024-04-05 19:27:47,paid_search,IN
1539,2024-05-20 06:28:25,organic,AU
1540,2024-02-08 09:22:05,referral,AU
1541,2024-06-02 17:39:56,paid_social,IN
1542,2024-02-20 01:49:18,paid_social,IN
1543,2024-01-22 10:07:02,paid_social,CA
1544,2024-01-10 02:27:16,paid_search,UK
1545,2024-05-31 19:52:19,email,IN
1546,2024-06-17 05:10:25,paid_social,CA
1547,2024-02-12 05:17:10,paid_social,AU
1548,2024-05-29 08:29:22,paid_search,UK
1549,2024-04-26 06:06:08,paid_search,US
1550,2024-05-13 18:27:30,paid_social,IN
1551,2024-01-05 04:50:38,email,AU
1552,2024-03-04 10:18:57,organic,US
1553,2024-06-08 16:10:29,paid_social,US
1554,2024-02-23 22:01:21,referral,IN
1555,2024-03-01 17:06:18,organic,UK
1556,2024-04-07 06:42:43,paid_social,CA
1557,2024-04-11 20:05:27,email,AU
1558,2024-01-09 21:11:29,paid_social,US
1559,2024-01-31 09:46:34,organic,AU
1560,2024-03-20 22:27:23,referral,US
1561,2024-06-08 10:15:44,referral,IN
1562,2024-03-08 04:56:53,referral,UK
1563,2024-01-20 07:20:18,referral,CA
1564,2024-05-10 17:47:40,paid_search,US
1565,2024-02-27 10:28:09,email,US
1566,2024-02-13 21:21:17,organic,CA
1567,2024-03-21 03:40:41,paid_social,UK
1568,2024-06-23 02:38:35,paid_social,US
1569,2024-01-09 10:27:58,email,US
1570,2024-01-07 12:47:57,email,AU
1571,2024-05-14 18:38:45,email,IN
1572,2024-06-27 15:54:53,paid_social,US
1573,2024-04-18 18:42:58,email,IN
1574,2024-01-22 12:39:54,email,US
1575,2024-02-14 22:39:45,paid_search,UK
1576,2024-03-09 16:18:10,referral,UK
1577,2024-06-27 20:40:13,email,CA
1578,2024-01-13 16:38:06,email,US
1579,2024-04-26 09:37:33,paid_social,AU
1580,2024-06-06 01:57:20,paid_search,US
1581,2024-03-13 15:05:08,paid_search,IN
1582,2024-03-08 13:43:16,paid_search,CA
1583,2024-02-17 07:15:52,email,IN
1584,2024-03-17 08:27:06,email,AU
1585,2024-04-26 08:56:21,paid_search,UK
1586,2024-01-02 09:01:56,organic,US
1587,2024-05-09 07:49:43,referral,AU
1588,2024-04-12 23:24:23,email,IN
1589,2024-03-18 05:06:52,paid_social,US
1590,2024-03-21 08:34:26,referral,CA
1591,2024-05-18 10:54:00,email,IN
1592,2024-04-20 05:32:10,paid_social,IN
1593,2024-05-28 21:17:08,email,CA
1594,2024-04-10 22:09:04,organic,UK
1595,2024-04-28 09:38:24,organic,IN
1596,2024-03-31 22:56:07,paid_search,CA
1597,2024-03-09 23:06:07,referral,CA
1598,2024-02-26 15:15:03,paid_search,IN
1599,2024-01-07 05:28:21,email,IN
1600,2024-05-19 02:59:31,paid_search,CA
1601,2024-01-16 16:23:16,organic,AU
1602,2024-02-09 18:01:27,email,US
1603,2024-04-22 16:19:24,referral,US
1604,2024-05-16 21:54:25,referral,US
1605,2024-05-15 05:03:32,paid_search,IN
1606,2024-02-29 10:21:16,referral,CA
1607,2024-03-25 13:07:12,paid_search,CA
1608,2024-03-11 18:31:54,email,IN
1609,2024-03-31 19:48:26,referral,IN
1610,2024-05-08 00:32:57,paid_search,IN
1611,2024-05-12 04:33:56,organic,IN
1612,2024-05-25 04:32:22,paid_search,AU
1613,2024-04-09 10:34:02,referral,AU
1614,2024-05-08 01:14:54,paid_social,UK
1615,2024-01-27 07:11:07,referral,UK
1616,2024-03-02 00:23:53,referral,AU
1617,2024-02-07 12:52:02,paid_social,US
1618,2024-01-09 09:24:38,paid_search,IN
1619,2024-06-06 01:34:13,organic,UK
1620,2024-02-26 16:54:29,referral,AU
1621,2024-03-28 16:04:14,organic,IN
1622,2024-03-01 00:49:40,paid_social,UK
1623,2024-06-24 23:54:19,email,IN
1624,2024-01-02 06:50:14,referral,CA
1625,2024-03-23 08:23:50,email,US
1626,2024-03-29 18:13:15,referral,AU
1627,2024-06-07 19:40:44,paid_search,AU
1628,2024-04-05 08:12:18,email,AU
1629,2024-01-16 08:52:01,paid_search,CA
1630,2024-05-14 21:53:01,paid_social,UK
1631,2024-05-15 17:55:28,email,UK
1632,2024-01-31 02:38:48,referral,AU
1633,2024-01-03 01:16:50,paid_search,US
1634,2024-03-11 02:12:46,paid_search,UK
1635,2024-05-12 05:17:13,paid_social,AU
1636,2024-05-22 03:24:41,referral,AU
1637,2024-03-11 07:36:16,organic,IN
1638,2024-04-29 23:02:01,paid_search,US
1639,2024-04-01 09:28:18,paid_social,AU
1640,2024-03-15 11:36:08,email,UK
1641,2024-02-11 00:12:46,referral,UK
1642,2024-06-05 23:06:42,referral,UK
1643,2024-06-03 18:07:13,paid_social,AU
1644,2024-03-26 16:56:32,email,US
1645,2024-04-10 14:25:09,paid_social,US
1646,2024-05-14 20:21:21,paid_search,UK
1647,2024-03-22 06:46:33,paid_social,IN
1648,2024-02-19 14:10:45,email,AU
1649,2024-04-06 21:40:43,paid_social,AU
1650,2024-04-10 16:14:42,email,CA
1651,2024-05-15 00:42:11,referral,UK
1652,2024-02-18 23:54:40,email,US
1653,2024-05-11 02:36:02,paid_search,CA
1654,2024-03-21 19:36:57,organic,UK
1655,2024-02-04 04:18:55,paid_social,IN
1656,2024-04-29 02:53:49,paid_social,CA
1657,2024-01-09 15:10:48,paid_search,US
1658,2024-05-16 09:31:49,paid_social,IN
1659,2024-04-03 19:29:20,referral,AU
1660,2024-03-23 13:57:41,paid_search,IN
1661,2024-02-03 01:15:38,email,UK
1662,2024-03-06 14:02:04,paid_social,CA
1663,2024-02-27 16:12:48,paid_social,AU
1664,2024-02-20 19:56:18,paid_social,AU
1665,2024-02-10 01:33:45,organic,US
1666,2024-01-23 17:06:37,paid_social,IN
1667,2024-05-09 16:06:27,paid_social,UK
1668,2024-01-17 02:42:34,referral,US
1669,2024-01-18 23:13:38,paid_social,UK
1670,2024-05-30 09:56:42,email,IN
1671,2024-02-03 10:59:22,organic,IN
1672,2024-03-11 05:37:55,paid_search,UK
1673,2024-05-21 17:23:53,paid_search,UK
1674,2024-05-30 03:42:33,paid_search,AU
1675,2024-04-19 01:11:21,paid_search,US
1676,2024-01-17 12:29:00,organic,IN
1677,2024-03-16 21:26:56,paid_social,US
1678,2024-05-29 08:36:23,organic,UK
1679,2024-06-15 22:33:21,paid_search,US
1680,2024-01-02 17:29:19,organic,AU
1681,2024-02-08 10:17:03,paid_search,IN
1682,2024-05-06 10:18:08,paid_search,IN
1683,2024-04-16 21:05:41,paid_social,UK
1684,2024-02-02 01:23:23,paid_search,CA
1685,2024-05-23 07:34:55,referral,UK
1686,2024-03-12 19:43:33,referral,IN
1687,2024-02-19 14:39:36,paid_search,CA
1688,2024-03-02 02:53:31,paid_social,UK
1689,2024-02-10 07:45:46,referral,AU
1690,2024-04-19 02:59:01,paid_social,IN
1691,2024-05-25 22:35:04,referral,UK
1692,2024-03-27 18:22:27,paid_search,UK
1693,2024-01-18 16:32:23,organic,US
1694,2024-06-18 16:56:01,email,UK
1695,2024-06-22 00:29:11,paid_search,UK
1696,2024-04-01 15:04:57,paid_social,CA
1697,2024-04-11 07:29:14,email,UK
1698,2024-02-28 15:17:57,referral,IN
1699,2024-05-26 14:19:47,paid_search,CA
1700,2024-05-24 16:03:44,referral,US
1701,2024-06-03 06:31:21,organic,AU
1702,2024-03-08 11:59:41,organic,CA
1703,2024-03-18 03:05:42,email,IN
1704,2024-03-13 01:59:47,referral,IN
1705,2024-06-08 05:33:31,paid_social,US
1706,2024-03-12 11:27:05,organic,IN
1707,2024-05-15 08:57:50,referral,IN
1708,2024-01-28 16:26:50,paid_search,UK
1709,2024-06-21 06:49:34,email,IN
1710,2024-05-18 00:52:00,paid_social,US
1711,2024-03-31 00:22:50,email,IN
1712,2024-03-11 10:06:57,email,IN
1713,2024-04-22 22:42:17,referral,UK
1714,2024-06-19 06:53:15,email,CA
1715,2024-01-01 04:31:08,paid_search,AU
1716,2024-03-26 18:46:47,paid_social,IN
1717,2024-03-03 05:06:09,paid_social,CA
1718,2024-03-16 19:57:44,referral,IN
1719,2024-03-17 00:13:42,organic,US
1720,2024-03-24 15:38:00,referral,US
1721,2024-05-09 00:40:16,referral,AU
1722,2024-03-22 06:11:49,referral,AU
1723,2024-04-21 04:30:34,organic,UK
1724,2024-04-08 15:58:11,paid_social,AU
1725,2024-03-16 12:17:34,organic,IN
1726,2024-03-22 11:30:46,email,UK
1727,2024-05-26 12:29:55,paid_search,AU
1728,2024-03-02 07:03:05,organic,US
1729,2024-05-20 14:11:36,paid_social,US
1730,2024-05-08 05:03:16,referral,US
1731,2024-02-09 14:44:37,paid_search,AU
1732,2024-01-17 06:12:25,paid_search,AU
1733,2024-06-15 22:02:56,paid_social,US
1734,2024-03-08 17:19:24,referral,IN
1735,2024-03-16 09:44:51,email,UK
1736,2024-02-14 15:58:54,email,AU
1737,2024-06-07 10:48:29,paid_social,AU
1738,2024-02-23 05:19:46,organic,AU
1739,2024-02-23 01:05:18,referral,AU
1740,2024-05-12 20:52:07,email,AU
1741,2024-05-01 18:30:04,email,UK
1742,2024-01-03 18:45:19,paid_search,CA
1743,2024-01-09 22:14:55,organic,CA
1744,2024-03-16 18:49:43,organic,US
1745,2024-05-01 02:32:31,paid_search,UK
1746,2024-04-22 08:42:53,paid_social,UK
1747,2024-03-23 22:21:22,email,IN
1748,2024-06-17 01:29:37,email,US
1749,2024-04-13 12:49:44,paid_search,IN
1750,2024-03-26 16:59:00,referral,CA
1751,2024-02-11 18:39:46,referral,AU
1752,2024-04-24 17:42:18,email,CA
1753,2024-06-01 12:39:12,email,CA
1754,2024-01-18 22:14:37,referral,AU
1755,2024-02-12 04:55:34,referral,CA
1756,2024-04-17 21:10:11,referral,UK
1757,2024-02-05 03:27:11,email,IN
1758,2024-01-08 02:57:35,referral,CA
1759,2024-02-09 22:05:26,paid_social,AU
1760,2024-05-21 02:15:16,paid_social,AU
1761,2024-03-06 07:59:19,email,CA
1762,2024-04-15 17:10:53,paid_social,IN
1763,2024-04-06 23:19:56,email,IN
1764,2024-05-07 21:38:31,email,AU
1765,2024-02-14 21:18:49,referral,CA
1766,2024-03-29 22:45:26,paid_search,CA
1767,2024-04-30 11:30:21,referral,US
1768,2024-02-09 22:10:28,paid_search,CA
1769,2024-06-07 19:29:43,email,UK
1770,2024-02-16 08:01:08,paid_social,CA
1771,2024-04-11 19:02:03,email,CA
1772,2024-01-07 07:38:19,referral,AU
1773,2024-05-15 06:31:08,paid_social,US
1774,2024-05-17 04:38:23,paid_social,US
1775,2024-03-28 18:15:57,email,CA
1776,2024-06-02 03:31:38,referral,CA
1777,2024-05-31 22:59:31,organic,AU
1778,2024-04-03 18:39:27,email,US
1779,2024-05-03 01:56:37,referral,IN
1780,2024-02-10 20:24:41,paid_social,US
1781,2024-02-19 05:38:43,paid_social,AU
1782,2024-05-27 20:09:24,email,UK
1783,2024-06-08 01:35:52,email,IN
1784,2024-06-21 13:54:36,organic,AU
1785,2024-04-26 03:25:31,email,CA
1786,2024-03-18 14:02:26,paid_social,UK
1787,2024-06-12 10:04:58,organic,IN
1788,2024-03-04 08:56:17,organic,US
1789,2024-05-14 12:59:53,referral,AU
1790,2024-01-07 07:36:47,email,IN
1791,2024-05-25 08:07:08,paid_search,UK
1792,2024-06-01 03:06:23,email,US
1793,2024-02-27 02:56:13,email,AU
1794,2024-06-04 07:54:46,paid_search,UK
1795,2024-04-23 22:39:40,paid_search,CA
1796,2024-03-07 04:47:53,referral,CA
1797,2024-01-05 01:02:08,referral,UK
1798,2024-01-22 23:26:13,paid_search,UK
1799,2024-01-24 21:20:34,referral,AU
1800,2024-04-18 20:04:33,email,UK
1801,2024-05-28 17:37:34,paid_search,US
1802,2024-05-05 11:38:56,organic,US
1803,2024-05-13 04:51:47,paid_search,IN
1804,2024-03-27 21:42:59,email,IN
1805,2024-04-03 08:23:09,paid_social,IN
1806,2024-03-19 22:15:52,paid_search,CA
1807,2024-03-06 01:01:26,paid_search,US
1808,2024-02-22 02:13:26,email,CA
1809,2024-01-27 16:11:41,paid_search,US
1810,2024-04-11 03:13:40,paid_social,CA
1811,2024-06-26 08:34:57,paid_social,CA
1812,2024-02-07 10:53:58,paid_social,UK
1813,2024-02-18 13:21:50,referral,US
1814,2024-05-01 19:39:38,organic,IN
1815,2024-04-24 18:27:50,organic,UK
1816,2024-05-23 01:10:15,referral,US
1817,2024-01-05 01:32:20,paid_social,IN
1818,2024-03-24 08:17:04,organic,US
1819,2024-01-30 17:41:48,paid_search,US
1820,2024-01-29 06:17:33,paid_social,CA
1821,2024-03-01 23:44:39,organic,US
1822,2024-06-17 20:09:57,email,IN
1823,2024-04-23 03:51:57,paid_social,US
1824,2024-03-21 01:17:36,email,UK
1825,2024-01-01 13:30:22,email,AU
1826,2024-03-28 04:22:02,organic,IN
1827,2024-03-28 04:52:05,email,UK
1828,2024-04-16 10:46:46,paid_search,IN
1829,2024-03-05 20:46:51,email,IN
1830,2024-04-22 19:30:03,paid_search,CA
1831,2024-06-02 00:06:04,paid_search,CA
1832,2024-03-30 16:17:39,referral,CA
1833,2024-01-27 01:05:55,referral,AU
1834,2024-02-29 09:38:16,referral,US
1835,2024-06-24 01:39:41,organic,IN
1836,2024-06-19 17:44:42,email,CA
1837,2024-02-20 21:39:43,email,CA
1838,2024-06-12 13:39:04,organic,AU
1839,2024-04-05 07:46:17,organic,AU
1840,2024-02-23 17:49:19,email,CA
1841,2024-03-24 18:56:33,paid_social,US
1842,2024-06-28 14:46:38,organic,US
1843,2024-02-06 04:56:07,email,UK
1844,2024-04-14 07:06:02,paid_social,UK
1845,2024-06-12 09:38:38,email,IN
1846,2024-06-19 08:28:26,email,CA
1847,2024-06-21 09:09:48,organic,US
1848,2024-06-19 15:27:21,paid_search,CA
1849,2024-02-02 22:28:23,paid_search,IN
1850,2024-06-26 07:12:46,organic,AU
1851,2024-01-15 22:48:27,organic,CA
1852,2024-05-23 07:58:42,organic,IN
1853,2024-03-06 12:33:39,referral,UK
1854,2024-04-01 22:24:31,email,IN
1855,2024-04-22 20:01:59,paid_search,AU
1856,2024-04-08 06:32:40,paid_social,UK
1857,2024-05-14 17:34:09,email,US
1858,2024-06-20 09:32:08,paid_search,IN
